"00523",DOM,INJ,"32X5","32X5",N,-
"00523",DOM,INJ,"32U9","32U9",N,-
"00523",DOM,INJ,"32B1","32B1",N,-
"00523",DOM,INJ,"32B6","32B6",N,-
"00523",DOM,INJ,"32B7","32B7",N,-
"00523",DOM,INJ,"32U5","32U5",N,-
"00523",DOM,INJ,"32H7","32H7",E,TMW
"00523",DOM,INJ,"32R7","32R7",N,-
"00523",DOM,INJ,"32Y5","32Y5",N,-
"00523",DOM,INJ,"32Y6","32Y6",N,-
"00523",DOM,INJ,"32CC","32CC",N,-
"00566",DOM,INJ,"32EJ","32EJ",N,-
"00566",DOM,INJ,"1200","1200",N,-
"00566",DOM,INJ,"32W4","32W4M5",N,-
"00566",DOM,INJ,"32W4","32W4P6",N,-
"00566",DOM,INJ,"32W4","32W4B7",N,-
"00566",DOM,INJ,"32W4","32W446",N,-
"00534",DOM,INJ,"32W7","32W7",S,-
"00534",DOM,INJ,"32Y8","32Y8",N,-
"00534",DOM,INJ,"32BG","32BG",S,-
"00534",DOM,INJ,"32M4","32M4",N,-
"00534",DOM,INJ,"32M1","32M1",N,-
"00534",DOM,INJ,"32D9","32D9",N,-
"00523",DOM,INJ,"32W2","32W2",E,NHW
"00523",DOM,INJ,"32N1","32N1",F,FBF
"00523",DOM,INJ,"32H2","32H2",F,JQK
"00523",DOM,INJ,"32H7","32H7",E,DMW
"00523",DOM,INJ,"32E1","32E1",N,-
"00566",DOM,INJ,"32W4","32W419",N,-
"00566",DOM,INJ,"32W4","32W459",N,-
"00566",DOM,INJ,"32W4","32W4G9",N,-
"00566",DOM,INJ,"32W4","32W452",N,-
"00566",DOM,INJ,"32W4","32W414",N,-
"00566",DOM,INJ,"32W4","32W48",N,-
"00566",DOM,INJ,"32W4","32W4O2",N,-
"00566",DOM,INJ,"32W4","32W465",N,-
"00566",DOM,INJ,"32W4","32W451",N,-
"00566",DOM,INJ,"32W4","32W437",N,-
"00566",DOM,INJ,"32W4","32W4A2",N,-
"00566",DOM,INJ,"32W4","32W4D4",N,-
"00566",DOM,INJ,"32W4","32W4L7",N,-
"00566",DOM,INJ,"32W4","32W4N2",N,-
"00566",DOM,INJ,"32W4","32W4P7",N,-
"00566",DOM,INJ,"32W4","32W4K8",N,-
"00566",DOM,INJ,"32W4","32W480",N,-
"00566",DOM,INJ,"32W4","32W417",N,-
"00566",DOM,INJ,"32W4","32W4M6",N,-
"00566",DOM,INJ,"32W4","32W4N6",N,-
"00566",DOM,INJ,"32W4","32W4H3",N,-
"00566",DOM,INJ,"32W4","32W4D3",N,-
"00566",DOM,INJ,"32W4","32W442",N,-
"00523",COM,INJ,"32G9","32G9",N,-
"00523",COM,INJ,"32Y6","32Y6",N,-
"00566",COM,INJ,"32W4","32W432",N,-
"00523",ICAM,INJ,"32H8","32H8",N,-
"00566",ICAM,INJ,"32W4","32W4O6",N,-
"00523",NESC,INJ,"32G9","32G9",N,-
"00534",COM,INJ,"32R8","32R8",S,-
"00534",NESC,INJ,"32BF","32BF",S,-
"00566",NESC,INJ,"32W4","32W4J2",N,-
"00534",DOM,INJ,"32BF","32BF",S,-
"00534",DOM,INJ,"32R8","32R8",S,-
"00566",DOM,INJ,"32W4","32W476",N,-
"00523",ICAM,INJ,"32Y6","32Y6",N,-
"00566",DOM,INJ,"32W4","32W42",N,-
"00566",COM,INJ,"32W4","32W9",N,-
"00566",COM,INJ,"32W4","32W45",N,-
"00523",DOM,INJ,"32G9","32G9",N,-
"00566",COM,INJ,"32W4","32W4L8",N,-
"00534",ICAM,INJ,"32Y8","32Y8",N,-
"00566",NESC,INJ,"32W4","32W4L8",N,-
"00566",DOM,INJ,"32W4","32W4G3",N,-
"00566",ICAM,INJ,"32W4","32W432",N,-
"00566",NESC,INJ,"32W4","32W456",N,-
"00566",COM,INJ,"32W4","32W452",N,-
"00534",ICAM,INJ,"32R8","32R8",S,-
"00566",NESC,INJ,"32W4","32W44",N,-
"00566",ICAM,INJ,"32W4","32W476",N,-
"00566",NESC,INJ,"32W4","32W917",N,-
"00566",COM,INJ,"32W4","32W4L9",N,-
"00566",DOM,INJ,"32W4","32W4L9",N,-
